Repeatid	Detected	Frequency
183040127	TRUE	0
183040239	TRUE	0
183040256	TRUE	0
183040309	TRUE	0
183040478	TRUE	0
183040545	TRUE	0
183040581	TRUE	0
183040764	TRUE	0.00279329608938548
183040852	TRUE	0
183040977	TRUE	0
183040992	TRUE	0
183041014	TRUE	0
183041040	TRUE	0
183041127	TRUE	0
183041164	TRUE	0
183041214	TRUE	0
183041220	TRUE	0
183041223	TRUE	0
183041256	TRUE	0
183041268	TRUE	0
183041275	TRUE	0
183041344	TRUE	0
183041375	TRUE	0
183041409	TRUE	0
183041530	TRUE	0
183041533	TRUE	0
183041714	TRUE	0
183041715	TRUE	0
183041735	TRUE	0.00558659217877095
183041763	TRUE	0
183041772	TRUE	0
183041776	TRUE	0
183041780	TRUE	0
183041797	TRUE	0
183041849	TRUE	0
183041935	TRUE	0
183041975	TRUE	0
183042054	TRUE	0
183042062	TRUE	0
183042084	TRUE	0
183042169	TRUE	0
183042189	TRUE	0
183042204	TRUE	0
183042281	TRUE	0
183042282	TRUE	0
183042311	TRUE	0
183042451	TRUE	0.290502793296089
183042460	TRUE	0.0167597765363129
183042473	TRUE	0.128491620111732
183042487	TRUE	0
183042498	TRUE	0
183042510	TRUE	0
183042520	TRUE	0
183042586	TRUE	0
183042636	TRUE	0
183042685	TRUE	0
183042688	TRUE	0
183042741	TRUE	0
183042745	TRUE	0
183042786	TRUE	0
183042792	TRUE	0
183042793	TRUE	0
183042821	TRUE	0.223463687150838
183042826	TRUE	0
183042851	TRUE	0
183042862	TRUE	0
183042915	TRUE	0
183042969	TRUE	0
183043042	TRUE	0
183043045	TRUE	0.00558659217877095
183043047	TRUE	0
183043062	TRUE	0
183043064	TRUE	0
183043114	TRUE	0
183043160	TRUE	0
183043162	TRUE	0
183043171	TRUE	0
183043177	TRUE	0
183043182	TRUE	0
183043200	TRUE	0
183043208	TRUE	0
183043224	TRUE	0
183043230	TRUE	0
183043238	TRUE	0
183043282	TRUE	0
183043303	TRUE	0
183043320	TRUE	0
183043347	TRUE	0
183043419	TRUE	0
183043445	TRUE	0
183043446	TRUE	0
183043450	TRUE	0
183043497	TRUE	0
183043591	TRUE	0
183043604	TRUE	0
183043606	TRUE	0
183043667	TRUE	0
183043715	TRUE	0
183043804	TRUE	0
183043834	TRUE	0
183043991	TRUE	0
183044104	TRUE	0
183044108	TRUE	0.0391061452513967
183044148	TRUE	0
183044191	TRUE	0
183044292	TRUE	0
183044338	TRUE	0
183044372	TRUE	0
183044403	TRUE	0.058659217877095
183044508	TRUE	0
183044577	TRUE	0
183044593	TRUE	0
183044750	TRUE	0
183044758	TRUE	0
183044787	TRUE	0
183044801	TRUE	0
183044819	TRUE	0
183045037	TRUE	0
183045082	TRUE	0
183045092	TRUE	0
183045115	TRUE	0
183045196	TRUE	0
183045385	TRUE	0
183045411	TRUE	0
183045416	TRUE	0
183045418	TRUE	0
183045534	TRUE	0
183045624	TRUE	0
183045657	TRUE	0.00558659217877095
183045664	TRUE	0
183045666	TRUE	0
183045667	TRUE	0
183045752	TRUE	0
183045857	TRUE	0
183045898	TRUE	0
183045954	TRUE	0
183046036	TRUE	0
183046262	TRUE	0
183046539	TRUE	0
183046549	TRUE	0
183046565	TRUE	0
183046604	TRUE	0.00279329608938548
183046608	TRUE	0
183046626	TRUE	0.00558659217877095
183046629	TRUE	0
183046630	TRUE	0.00558659217877095
183046639	TRUE	0
183046665	TRUE	0
183046669	TRUE	0
183046672	TRUE	0
183046695	TRUE	0
183046755	TRUE	0
183046841	TRUE	0
183046856	TRUE	0.0111731843575419
183046968	TRUE	0
183046981	TRUE	0
183047021	TRUE	0
183047063	TRUE	0
183047234	TRUE	0
183047264	TRUE	0
183047289	TRUE	0.0279329608938548
183047357	TRUE	0
183047425	TRUE	0
183047443	TRUE	0
183047465	TRUE	0.00558659217877095
183047467	TRUE	0
183047472	TRUE	0
183047527	TRUE	0
183047535	TRUE	0
183047543	TRUE	0
183047554	TRUE	0
183047580	TRUE	0
183047657	TRUE	0
183047658	TRUE	0
183047694	TRUE	0
183047732	TRUE	0
183047992	TRUE	0
183048213	TRUE	0
183048255	TRUE	0
183048386	TRUE	0
183048396	TRUE	0
183048516	TRUE	0
183048601	TRUE	0
183048779	TRUE	0
183048801	TRUE	0
183048918	TRUE	0
183048927	TRUE	0
183048936	TRUE	0
183048955	TRUE	0
183049254	TRUE	0
183049358	TRUE	0
183049361	TRUE	0
183049370	TRUE	0
183049377	TRUE	0
183049534	TRUE	0
183049663	TRUE	0
183049710	TRUE	0
183049720	TRUE	0
183049740	TRUE	0
183049850	TRUE	0
183049964	TRUE	0
183050042	TRUE	0
183050048	TRUE	0
183050053	TRUE	0
183050118	TRUE	0
183050146	TRUE	0
183050201	TRUE	0.0167597765363129
183050263	TRUE	0
183050277	TRUE	0
183050291	TRUE	0
183050304	TRUE	0
183050309	TRUE	0
183050401	TRUE	0
183050499	TRUE	0
183050524	TRUE	0
183050533	TRUE	0
183050667	TRUE	0
183050688	TRUE	0
183050779	TRUE	0
183050822	TRUE	0
183050861	TRUE	0
183050881	TRUE	0
183050907	TRUE	0
183050933	TRUE	0
183050943	TRUE	0
183050953	TRUE	0
183051055	TRUE	0
183051264	TRUE	0
183051434	TRUE	0
183051452	TRUE	0
183051505	TRUE	0
183051519	TRUE	0
183051527	TRUE	0
183051556	TRUE	0
183051565	TRUE	0
183051569	TRUE	0
183051616	TRUE	0
183051660	TRUE	0.00279329608938548
183051720	TRUE	0
183051736	TRUE	0
183051967	TRUE	0
183051985	TRUE	0
183051996	TRUE	0
183052001	TRUE	0
183052009	TRUE	0
183052018	TRUE	0
183052078	TRUE	0.684357541899441
183052134	TRUE	0
183052143	TRUE	0
183052150	TRUE	0
183052363	TRUE	0
183052371	TRUE	0
183052393	TRUE	0
183052486	TRUE	0
183052490	TRUE	0
183052506	TRUE	0
183052523	TRUE	0
183052540	TRUE	0
183052651	TRUE	0
183052720	TRUE	0
183052741	TRUE	0
183052758	TRUE	0
183052793	TRUE	0
183052795	TRUE	0
183052837	TRUE	0
183052847	TRUE	0
183052873	TRUE	0
183052912	TRUE	0
183052914	TRUE	0.00279329608938548
183052919	TRUE	0
183052931	TRUE	0
183052944	TRUE	0
183053023	TRUE	0
183053051	TRUE	0
183053053	TRUE	0
183053069	TRUE	0
183053148	TRUE	0
183053182	TRUE	0
183053197	TRUE	0
183053214	TRUE	0
183053226	TRUE	0
183053271	TRUE	0
183053280	TRUE	0
183053325	TRUE	0
183053359	TRUE	0
183053371	TRUE	0
183053384	TRUE	0
183053387	TRUE	0.00279329608938548
183053426	TRUE	0
183053432	TRUE	0
183053448	TRUE	0
183053464	TRUE	0
183053477	TRUE	0.0139664804469274
183053585	TRUE	0
183053588	TRUE	0
183053740	TRUE	0
183053792	TRUE	0
183053876	TRUE	0
183053889	TRUE	0
183053996	TRUE	0
183054001	TRUE	0.106145251396648
183054029	TRUE	0
183054062	TRUE	0
183054076	TRUE	0
183054090	TRUE	0
183054163	TRUE	0
183054165	TRUE	0
183054265	TRUE	0
183054429	TRUE	0
183054450	TRUE	0
183054468	TRUE	0
183054479	TRUE	0
183054490	TRUE	0
183054601	TRUE	0
183054681	TRUE	0.128491620111732
183054683	TRUE	0
183054755	TRUE	0.058659217877095
183054918	TRUE	0
183054919	TRUE	0.00837988826815642
183055059	TRUE	0
183055061	TRUE	0
183055090	TRUE	0
183055160	TRUE	0
183055163	TRUE	0
183055185	TRUE	0
183055263	TRUE	0
183055293	TRUE	0
183055318	TRUE	0
183055332	TRUE	0
183055417	TRUE	0
183055423	TRUE	0
183055446	TRUE	0
183055468	TRUE	0.0558659217877095
183055474	TRUE	0
183055516	TRUE	0
183055526	TRUE	0
183055589	TRUE	0
183055685	TRUE	0
183055699	TRUE	0
183055704	TRUE	0
183055742	TRUE	0
183055870	TRUE	0
183055911	TRUE	0
183056031	TRUE	0
183056106	TRUE	0
183056261	TRUE	0
183056338	TRUE	0
183056363	TRUE	0
183056380	TRUE	0
183056459	TRUE	0
183056476	TRUE	0
183056508	TRUE	0.00279329608938548
183056552	TRUE	0
183056603	TRUE	0
183056719	TRUE	0
183056759	TRUE	0
183056805	TRUE	0
183056822	TRUE	0
183056896	TRUE	0.00837988826815642
183056961	TRUE	0.00279329608938548
183057010	TRUE	0
183057011	TRUE	0
183057033	TRUE	0
183057071	TRUE	0.187150837988827
183057147	TRUE	0
183057310	TRUE	0
183057385	TRUE	0
183057413	TRUE	0
183057439	TRUE	0
183057459	TRUE	0
183057499	TRUE	0
183057506	TRUE	0
183057551	TRUE	0
183057562	TRUE	0.00837988826815642
183057624	TRUE	0
183057642	TRUE	0
183057732	TRUE	0
183057815	TRUE	0
183057819	TRUE	0
183057981	TRUE	0
183058004	TRUE	0
183058015	TRUE	0
183058038	TRUE	0
183058041	TRUE	0
183058140	TRUE	0
183058350	TRUE	0
183058366	TRUE	0
183058411	TRUE	0
183058479	TRUE	0
183058505	TRUE	0
183058529	TRUE	0
183058550	TRUE	0
183058562	TRUE	0
183058576	TRUE	0
183058587	TRUE	0
183058596	TRUE	0
183058666	TRUE	0
183058736	TRUE	0
183058799	TRUE	0
183058807	TRUE	0
183058845	TRUE	0
183058868	TRUE	0
183058908	TRUE	0
183058937	TRUE	0
183058993	TRUE	0
183059010	TRUE	0
183059083	TRUE	0
183059109	TRUE	0
183059296	TRUE	0
183059318	TRUE	0
183059375	TRUE	0.00558659217877095
183059458	TRUE	0
183059478	TRUE	0
183059512	TRUE	0
183059541	TRUE	0
183059558	TRUE	0
183059567	TRUE	0
183059684	TRUE	0
183059744	TRUE	0
183059815	TRUE	0
183059859	TRUE	0
183059923	TRUE	0
183060022	TRUE	0
183060044	TRUE	0
183060072	TRUE	0
183060084	TRUE	0
183060103	TRUE	0
183060106	TRUE	0.0111731843575419
183060128	TRUE	0
183060137	TRUE	0
183060149	TRUE	0
183060179	TRUE	0
183060202	TRUE	0
183060209	TRUE	0
183060221	TRUE	0
183060240	TRUE	0.00837988826815642
183060260	TRUE	0
183060282	TRUE	0
183060296	TRUE	0
183060300	TRUE	0
183060303	TRUE	0
183060307	TRUE	0
183060312	TRUE	0
183060317	TRUE	0
183060327	TRUE	0
183060332	TRUE	0
183060335	TRUE	0
183060354	TRUE	0
183060356	TRUE	0
183060427	TRUE	0
183060477	TRUE	0
183060532	TRUE	0
183060554	TRUE	0
183060601	TRUE	0
183060733	TRUE	0
183060750	TRUE	0
183060798	TRUE	0
183060851	TRUE	0
183060853	TRUE	0
183060883	TRUE	0
183060911	TRUE	0
183060982	TRUE	0
183061083	TRUE	0
183061145	TRUE	0
183061244	TRUE	0
183061252	TRUE	0
183061302	TRUE	0
183061348	TRUE	0
183061361	TRUE	0
183061371	TRUE	0
183061383	TRUE	0
183061389	TRUE	0
183061426	TRUE	0
183061529	TRUE	0
183061582	TRUE	0
183061679	TRUE	0
183061680	TRUE	0
183061688	TRUE	0
183061749	TRUE	0
183061780	TRUE	0
183061797	TRUE	0
183061807	TRUE	0
183061846	TRUE	0
183061894	TRUE	0
183061960	TRUE	0
183061966	TRUE	0
183061986	TRUE	0
183061992	TRUE	0
183062015	TRUE	0
183062056	TRUE	0
183062146	TRUE	0
183062189	TRUE	0
183062210	TRUE	0
183062309	TRUE	0
183062326	TRUE	0
183062356	TRUE	0
183062405	TRUE	0
183062427	TRUE	0
183062557	TRUE	0
183062759	TRUE	0
183062769	TRUE	0
183062894	TRUE	0
183062940	TRUE	0.0279329608938548
183062946	TRUE	0
183063004	TRUE	0
183063038	TRUE	0
183063047	TRUE	0
183063077	TRUE	0.00558659217877095
183063082	TRUE	0
183063171	TRUE	0
183063187	TRUE	0
183063204	TRUE	0
183063264	TRUE	0
183063282	TRUE	0
183063311	TRUE	0
183063445	TRUE	0
183063471	TRUE	0.0195530726256983
183063516	TRUE	0
183063574	TRUE	0
183063717	TRUE	0
183063807	TRUE	0
183063811	TRUE	0
183063884	TRUE	0
183063920	TRUE	0
183064001	TRUE	0
183064095	TRUE	0
183064100	TRUE	0
183064104	TRUE	0
183064119	TRUE	0
183064124	TRUE	0
183064132	TRUE	0
183064151	TRUE	0
183064168	TRUE	0
183064214	TRUE	0.00837988826815642
183064233	TRUE	0
183064236	TRUE	0
183064253	TRUE	0
183064262	TRUE	0
183064308	TRUE	0
183064388	TRUE	0
183064408	TRUE	0
183064546	TRUE	0
183064700	TRUE	0
183064726	TRUE	0
183064731	TRUE	0
183064751	TRUE	0
183064795	TRUE	0
183064820	TRUE	0.0670391061452514
183065040	TRUE	0
183065168	TRUE	0
183065193	TRUE	0
183065209	TRUE	0
183065214	TRUE	0
183065269	TRUE	0
183065362	TRUE	0
183065392	TRUE	0.0782122905027933
183065396	TRUE	0
183065524	TRUE	0
183065540	TRUE	0.00279329608938548
183065595	TRUE	0
183065995	TRUE	0
183066099	TRUE	0
183066215	TRUE	0
183066350	TRUE	0
183066409	TRUE	0
183066466	TRUE	0.0223463687150838
183066511	TRUE	0
183066602	TRUE	0
183066640	TRUE	0.0167597765363129
183066737	TRUE	0
183066783	TRUE	0
183066802	TRUE	0
183066803	TRUE	0.0642458100558659
183066846	TRUE	0
183066850	TRUE	0
183066893	TRUE	0
183066901	TRUE	0
183067059	TRUE	0
183067070	TRUE	0
183067079	TRUE	0
183067132	TRUE	0
183067258	TRUE	0
183067296	TRUE	0
183067497	TRUE	0
183067575	TRUE	0
183067666	TRUE	0
183067703	TRUE	0.00558659217877095
183067827	TRUE	0
183067837	TRUE	0
183067852	TRUE	0
183067924	TRUE	0
183068012	TRUE	0
183068021	TRUE	0.0307262569832402
183068032	TRUE	0
183068068	TRUE	0
183068133	TRUE	0
183068218	TRUE	0
183068223	TRUE	0
183068277	TRUE	0
183068333	TRUE	0
183068335	TRUE	0
183068409	TRUE	0
183068410	TRUE	0
183068522	TRUE	0
183068545	TRUE	0
183068576	TRUE	0
183068581	TRUE	0
183068601	TRUE	0
183068623	TRUE	0
183068643	TRUE	0
183068646	TRUE	0
183068650	TRUE	0
183068680	TRUE	0
183068729	TRUE	0
183068737	TRUE	0
183068796	TRUE	0
183068882	TRUE	0
183068956	TRUE	0
183069065	TRUE	0
183069084	TRUE	0
183069085	TRUE	0
183069102	TRUE	0
183069151	TRUE	0
183069159	TRUE	0
183069196	TRUE	0
183069239	TRUE	0.00279329608938548
183069275	TRUE	0
183069301	TRUE	0
183069375	TRUE	0
183069381	TRUE	0.0167597765363129
183069399	TRUE	0
183069416	TRUE	0
183069426	TRUE	0
183069451	TRUE	0
183069525	TRUE	0
183069542	TRUE	0
183069557	TRUE	0
183069575	TRUE	0
183069597	TRUE	0
183069652	TRUE	0
183069674	TRUE	0
183069730	TRUE	0
183069780	TRUE	0
183069796	TRUE	0
183069815	TRUE	0.46927374301676
183069818	TRUE	0.0223463687150838
183069831	TRUE	0
183069839	TRUE	0
183069895	TRUE	0
183069939	TRUE	0
183069973	TRUE	0
183070013	TRUE	0
183070034	TRUE	0
183070071	TRUE	0
183070104	TRUE	0.0223463687150838
183070163	TRUE	0
183070244	TRUE	0
183070300	TRUE	0
183070344	TRUE	0
183070466	TRUE	0
183070503	TRUE	0.00279329608938548
183070606	TRUE	0
183070617	TRUE	0
183070717	TRUE	0
183070735	TRUE	0
183070767	TRUE	0
183070807	TRUE	0
183070835	TRUE	0
183070839	TRUE	0
183070896	TRUE	0
183070904	TRUE	0
183070976	TRUE	0
183070983	TRUE	0
183071022	TRUE	0
183071025	TRUE	0
183071033	TRUE	0
183071040	TRUE	0
183071086	TRUE	0
183071151	TRUE	0
183071153	TRUE	0
183071156	TRUE	0
183071170	TRUE	0
183071185	TRUE	0
183071189	TRUE	0
183071218	TRUE	0
183071309	TRUE	0
183071500	TRUE	0
183071570	TRUE	0
183071585	TRUE	0
183071622	TRUE	0
183071640	TRUE	0
183071655	TRUE	0
183071674	TRUE	0
183071677	TRUE	0
183071684	TRUE	0.00279329608938548
183071690	TRUE	0.00558659217877095
183071718	TRUE	0
183071816	TRUE	0
183071827	TRUE	0
183071870	TRUE	0
183071900	TRUE	0
183071911	TRUE	0
183071936	TRUE	0
183072121	TRUE	0
183072139	TRUE	0
183072166	TRUE	0
183072224	TRUE	0
183072263	TRUE	0
183072270	TRUE	0.00837988826815642
183072278	TRUE	0
183072370	TRUE	0
183072379	TRUE	0.209497206703911
183072499	TRUE	0
183072536	TRUE	0
183072544	TRUE	0
183072615	TRUE	0
183072642	TRUE	0
183072645	TRUE	0
183072696	TRUE	0
183072703	TRUE	0
183072750	TRUE	0
183072786	TRUE	0.058659217877095
183072822	TRUE	0
183072825	TRUE	0
183072826	TRUE	0
183072835	TRUE	0
183072839	TRUE	0
183072842	TRUE	0
183072844	TRUE	0
183072853	TRUE	0
183072894	TRUE	0
183072909	TRUE	0.0167597765363129
183072919	TRUE	0
183072930	TRUE	0
183072945	TRUE	0
183072958	TRUE	0
183072963	TRUE	0
183072965	TRUE	0
183072977	TRUE	0
183072986	TRUE	0
183072990	TRUE	0
183072998	TRUE	0
183073003	TRUE	0
183073034	TRUE	0
183073038	TRUE	0
183073039	TRUE	0
183073041	TRUE	0
183073050	TRUE	0
183073057	TRUE	0
183073058	TRUE	0
183073079	TRUE	0
183073080	TRUE	0
183073081	TRUE	0
183073106	TRUE	0
183073107	TRUE	0
183073109	TRUE	0
183073121	TRUE	0
183073138	TRUE	0
183073152	TRUE	0
183073172	TRUE	0
183073184	TRUE	0
183073267	TRUE	0
183073268	TRUE	0
183073275	TRUE	0
183073276	TRUE	0
183073279	TRUE	0
183073285	TRUE	0
183073289	TRUE	0
183073291	TRUE	0
183073306	TRUE	0
183073307	TRUE	0
183073346	TRUE	0.402234636871508
183073354	TRUE	0
183073399	TRUE	0
183073401	TRUE	0
183073406	TRUE	0
183073408	TRUE	0
183073409	TRUE	0
183073420	TRUE	0
183073421	TRUE	0
183073422	TRUE	0
183073454	TRUE	0
183073455	TRUE	0
183073460	TRUE	0
183073467	TRUE	0
183073487	TRUE	0
183073508	TRUE	0
183073556	TRUE	0
183073570	TRUE	0
183073686	TRUE	0
183073687	TRUE	0
183073707	TRUE	0
183073718	TRUE	0
183073760	TRUE	0
183073827	TRUE	0
183073866	TRUE	0
183073921	TRUE	0
183073938	TRUE	0
183073939	TRUE	0
183074029	TRUE	0
183074081	TRUE	0
183074102	TRUE	0
183074107	TRUE	0
183074191	TRUE	0
183074203	TRUE	0
183074219	TRUE	0
183074239	TRUE	0
183074267	TRUE	0
183074353	TRUE	0.0167597765363129
183074382	TRUE	0
183074454	TRUE	0
183074460	TRUE	0
183074472	TRUE	0
183074499	TRUE	0
183074519	TRUE	0
183074527	TRUE	0
183074554	TRUE	0
183074616	TRUE	0
183074651	TRUE	0
183074679	TRUE	0
183074766	TRUE	0
183074878	TRUE	0
183074935	TRUE	0
183074979	TRUE	0
183074987	TRUE	0.00558659217877095
183074988	TRUE	0
183075043	TRUE	0
183075128	TRUE	0
183075138	TRUE	0
183075154	TRUE	0
183075167	TRUE	0
183075193	TRUE	0
183075244	TRUE	0
183075263	TRUE	0
183075283	TRUE	0
183075353	TRUE	0
183075354	TRUE	0
183075432	TRUE	0
183075433	TRUE	0
183075447	TRUE	0
183075506	TRUE	0
183075513	TRUE	0
183075553	TRUE	0
183075574	TRUE	0.11731843575419
183075582	TRUE	0
183075590	TRUE	0
183075649	TRUE	0
183075687	TRUE	0
183075716	TRUE	0
183075815	TRUE	0
183075818	TRUE	0.00837988826815642
183075862	TRUE	0
183075866	TRUE	0
183075877	TRUE	0
183075884	TRUE	0
183076002	TRUE	0
183076031	TRUE	0
183076050	TRUE	0
183076082	TRUE	0
183076137	TRUE	0
183076160	TRUE	0
183076239	TRUE	0
183076251	TRUE	0
183076262	TRUE	0
183076316	TRUE	0.0893854748603352
183076452	TRUE	0
183076507	TRUE	0
183076536	TRUE	0
183076565	TRUE	0
183076582	TRUE	0
183076586	TRUE	0
183076588	TRUE	0
183076591	TRUE	0
183076608	TRUE	0
183076621	TRUE	0
183076682	TRUE	0.681564245810056
183076691	TRUE	0
183076761	TRUE	0
183076765	TRUE	0
183076775	TRUE	0
183076829	TRUE	0
183076833	TRUE	0
183076854	TRUE	0
183076858	TRUE	0
183076859	TRUE	0
183076889	TRUE	0
183076905	TRUE	0
183076915	TRUE	0.00558659217877095
183076946	TRUE	0
183076954	TRUE	0
183076984	TRUE	0
183077123	TRUE	0
183077154	TRUE	0
183077164	TRUE	0
183077165	TRUE	0
183077178	TRUE	0
183077388	TRUE	0
183077394	TRUE	0
183077405	TRUE	0
183077408	TRUE	0
183077444	TRUE	0
183077489	TRUE	0
183077493	TRUE	0
183077575	TRUE	0
183077596	TRUE	0
183077618	TRUE	0
183077635	TRUE	0
183077636	TRUE	0
183077682	TRUE	0
183077751	TRUE	0
183077783	TRUE	0
183077789	TRUE	0
183077807	TRUE	0
183077910	TRUE	0
183077927	TRUE	0
183077929	TRUE	0
183077936	TRUE	0
183077978	TRUE	0
183077983	TRUE	0
183078002	TRUE	0
183078007	TRUE	0
183078010	TRUE	0
183078013	TRUE	0
183078037	TRUE	0
183078066	TRUE	0
183078155	TRUE	0
183078160	TRUE	0.00837988826815642
183078173	TRUE	0
183078217	TRUE	0
183078371	TRUE	0
183078468	TRUE	0
183078480	TRUE	0.00279329608938548
183078500	TRUE	0
183078603	TRUE	0
183078611	TRUE	0
183078615	TRUE	0
183078651	TRUE	0
183078662	TRUE	0
183078722	TRUE	0
183078729	TRUE	0
183078735	TRUE	0.0558659217877095
183078809	TRUE	0
183078811	TRUE	0
183078855	TRUE	0
183078875	TRUE	0
183078909	TRUE	0
183078948	TRUE	0
183078979	TRUE	0
183078989	TRUE	0
183079012	TRUE	0
183079034	TRUE	0
183079068	TRUE	0
183079080	TRUE	0
183079121	TRUE	0
183079156	TRUE	0
183079161	TRUE	0
183079183	TRUE	0
183079224	TRUE	0
183079237	TRUE	0
183079240	TRUE	0
183079248	TRUE	0
183079274	TRUE	0.00837988826815642
183079287	TRUE	0
183079332	TRUE	0
183079334	TRUE	0
183079399	TRUE	0
183079480	TRUE	0
183079520	TRUE	0
183079528	TRUE	0
183079537	TRUE	0.0111731843575419
183079580	TRUE	0
183079662	TRUE	0
183079673	TRUE	0
183079722	TRUE	0
183079727	TRUE	0
183079769	TRUE	0
183079804	TRUE	0
183079806	TRUE	0
183079896	TRUE	0
183079942	TRUE	0
183079961	TRUE	0
183080015	TRUE	0
183080056	TRUE	0
183080094	TRUE	0
183080117	TRUE	0
183080185	TRUE	0
183080187	TRUE	0
183080231	TRUE	0
183080303	TRUE	0
183080421	TRUE	0
183080474	TRUE	0.0307262569832402
183080492	TRUE	0
183080512	TRUE	0
183080515	TRUE	0.0167597765363129
183080530	TRUE	0
183080542	TRUE	0
183080566	TRUE	0
183080631	TRUE	0
183080676	TRUE	0
183080686	TRUE	0
183080755	TRUE	0
183080757	TRUE	0
183080837	TRUE	0
183080842	TRUE	0
183080846	TRUE	0
183080865	TRUE	0
183080984	TRUE	0
183080990	TRUE	0
183081024	TRUE	0
183081047	TRUE	0
183081058	TRUE	0
183081105	TRUE	0
183081126	TRUE	0
183081131	TRUE	0
183081138	TRUE	0
183081153	TRUE	0
183081158	TRUE	0
183081191	TRUE	0
183081193	TRUE	0
183081206	TRUE	0
183081271	TRUE	0
183081334	TRUE	0
183081375	TRUE	0
183081398	TRUE	0
183081471	TRUE	0.00837988826815642
183081473	TRUE	0
183081477	TRUE	0
183081504	TRUE	0
183081546	TRUE	0
183081549	TRUE	0
183081566	TRUE	0
183081690	TRUE	0
183081768	TRUE	0
183081853	TRUE	0
183081877	TRUE	0
183081903	TRUE	0
183082010	TRUE	0
183082046	TRUE	0
183082054	TRUE	0
183082199	TRUE	0
183082222	TRUE	0
183082247	TRUE	0
183082291	TRUE	0
183082314	TRUE	0
183082399	TRUE	0
183082412	TRUE	0
183082565	TRUE	0
183082647	TRUE	0
183082648	TRUE	0
183082708	TRUE	0
183082718	TRUE	0.0474860335195531
183082796	TRUE	0
183082850	TRUE	0
183082913	TRUE	0
183082945	TRUE	0
183082951	TRUE	0
183083042	TRUE	0
183083103	TRUE	0
183083123	TRUE	0
183083160	TRUE	0
183083207	TRUE	0
183083311	TRUE	0.00837988826815642
183083657	TRUE	0
183083700	TRUE	0
183083703	TRUE	0
183083802	TRUE	0
183083821	TRUE	0
183083938	TRUE	0
183084001	TRUE	0
183084069	TRUE	0
183084102	TRUE	0
183084200	TRUE	0
183084247	TRUE	0
183084287	TRUE	0
183084356	TRUE	0
183084358	TRUE	0
183084400	TRUE	0
183084452	TRUE	0
183084483	TRUE	0
183084485	TRUE	0
183084536	TRUE	0
183084631	TRUE	0.0167597765363129
183084665	TRUE	0
183084669	TRUE	0.00279329608938548
183084685	TRUE	0
183084691	TRUE	0
183084748	TRUE	0
183084851	TRUE	0
183084916	TRUE	0
183084936	TRUE	0
183084967	TRUE	0
183084980	TRUE	0
183084990	TRUE	0
183085005	TRUE	0
183085023	TRUE	0
183085029	TRUE	0
183085032	TRUE	0
183085053	TRUE	0
183085155	TRUE	0
183085158	TRUE	0
183085184	TRUE	0
183085186	TRUE	0
183085200	TRUE	0
183085229	TRUE	0
183085231	TRUE	0
183085255	TRUE	0
183085276	TRUE	0
183085295	TRUE	0
183085296	TRUE	0
183085373	TRUE	0
183085387	TRUE	0
183085460	TRUE	0
183085569	TRUE	0.00837988826815642
183085601	TRUE	0
183085680	TRUE	0
183085705	TRUE	0
183085712	TRUE	0
183085756	TRUE	0
183085801	TRUE	0
183085832	TRUE	0
183085859	TRUE	0
183085876	TRUE	0
183085973	TRUE	0
183085980	TRUE	0
183086038	TRUE	0
183086081	TRUE	0
183086213	TRUE	0
183086249	TRUE	0
183086269	TRUE	0
183086321	TRUE	0
183086383	TRUE	0
183086401	TRUE	0
183086428	TRUE	0
183086449	TRUE	0
183086536	TRUE	0
183086545	TRUE	0
183086552	TRUE	0
183086558	TRUE	0
183086602	TRUE	0
183086612	TRUE	0
183086709	TRUE	0.00837988826815642
183086747	TRUE	0
183086776	TRUE	0
183086786	TRUE	0
183086816	TRUE	0
183086859	TRUE	0
183086908	TRUE	0
183086909	TRUE	0
183086916	TRUE	0
183086950	TRUE	0.00558659217877095
183086956	TRUE	0
183086984	TRUE	0
183087079	TRUE	0
183087175	TRUE	0
183087269	TRUE	0
183087303	TRUE	0
183087344	TRUE	0
183087422	TRUE	0
183087436	TRUE	0
183087450	TRUE	0
183087478	TRUE	0
183087482	TRUE	0
183087484	TRUE	0
183087511	TRUE	0
183087553	TRUE	0
183087701	TRUE	0
183087703	TRUE	0
183087727	TRUE	0
183087739	TRUE	0
183087770	TRUE	0
183087811	TRUE	0
183087819	TRUE	0
183087942	TRUE	0
183087979	TRUE	0
183088008	TRUE	0
183088058	TRUE	0
183088061	TRUE	0
183088101	TRUE	0
183088135	TRUE	0
183088137	TRUE	0
183088178	TRUE	0
183088197	TRUE	0.00279329608938548
183088210	TRUE	0
183088323	TRUE	0.00558659217877095
183088373	TRUE	0
183088413	TRUE	0.00837988826815642
183088426	TRUE	0.0139664804469274
183088474	TRUE	0
183088529	TRUE	0
183088580	TRUE	0
183088584	TRUE	0.0418994413407821
183088651	TRUE	0.365921787709497
183088755	TRUE	0
183088757	TRUE	0
183088785	TRUE	0
183088801	TRUE	0
183088874	TRUE	0
183088958	TRUE	0
183088973	TRUE	0
183089009	TRUE	0
183089058	TRUE	0
183089111	TRUE	0
183089142	TRUE	0.0977653631284916
183089183	TRUE	0
183089188	TRUE	0
183089233	TRUE	0
183089243	TRUE	0
183089272	TRUE	0
183089278	TRUE	0
183089282	TRUE	0
183089307	TRUE	0
183089390	TRUE	0
183089393	TRUE	0
183089430	TRUE	0
183089432	TRUE	0
183089466	TRUE	0
